source, question, answer, rating
3-4-18-generation,13-401-2302-3-40-1-340-1-2-301240-1-2-401-340-1340-12-30-12301-240-1-24012-401-2-3023-401-2-4012-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-23-40-1-3-40-12-4012-4023401240-13-40-1-2401-2301-2-40-1-2-4013-4023-40-13401-340-2340123013400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-3023-40-1-2-40234012-302-3-401230-13-40-12-401-2401-2-401-3-40-1-240-2-34012-40-1-3-4013-401-2-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,13401-3-40-23-4023401-340-1-2402-34012-301-230-13-40124023-40-12301-2401230-12-40-13401-2-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,12-401-2301-34013-401-2-302340124012301-240-2-3-40-1-3-40-12-401-3-402-3-401340-12302-340-1-2-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2-3401-23023-40-2-3-401230-12-302-3-401-240-12-40-1-2-40-1240-1-3-402-340-1-2-301-2-4012-30-1-24012400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-30-1-340-1-2401-3-4013401-340-12-402-3-40-2-3-40-1-3-401-2-301-2302340-1340-13-40-23-40-1230-12400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,2-340-13402-3-401-3-4012-40-1-2-30-1-2301230-1-2-40-1-3-401-340-2-3-40-2-34023-401240-2340-1-3401-2400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,13-40123023-40-2-3401-2-301-34012-301240-1-3-40-1-340-1-2-4013401-240-12302-3-401-2-40-13-40-12-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1240-23-40-1-2-40-1-2301-3401340-12-301-3-401230-1-2-30-12-40-1-340-1-240-1340-13-4023-40-234023400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-3-40-1340-1-2301-2401240-2-3-401-2-40-1230-124012-401-23023-40-23-4013-401-3401340-1-2-401-2-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,2-3-40-1-2-3012-30-2-3-401-3-401-2401340-1-2-40-1-340-12-302-34012-401-230-2-340-1-230-23-401-2-30-13-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2301-24012-30-123012-40-2340-1-230-1-2-3012301-2-401-340-1-3-40-1-340-1-2-402340-12-3023-40-23-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2301-3-40-12-401-2-40-13-401340-1-240-1-2301-2-301-340-1-2-30-12-30-12302-3-4013-4012-30-1-3-40-13400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-3-401-34023401230-1230-2340-1-2-40-12-301-2-30-2-3-40-1-34012-4013-40-2-340-124012401-2-40-1-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-240-1-3401-340-1-2-30-1240-1-23012-4023-40-12-40-2-3401-2-301-230-1-2-40-1-3-40-2-3-40-1-2401240-13-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-23-401-2301-3-401-2-40-1-3-401340-1-2-40-1-2-30234023-40-13-401240-2-3-40-12302-3-401230-1340-1-2400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,13-40-2-3401-2-4013401-2-3023-4012-3012-402-3-40-12-401-340124023401-230-1-2-40-1340-1-3-40-12-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-23-40-1-3-401-240-1-2301-3-40-123013401-2-3013-40-1-2-301-3401-230-1-340-1340-2-340-1240-234012-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-340-2-34023-402340-1340124012-40-1-3-40-1-2-302-340-2-3-401-2-301-2-40-23-40-12401-3401-24013400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,13401-2-30-1240-23-40-12-30-1-2-302-3-402340-1-3-4012-301-3-40-1-2-40-2-3-40-1-340-13-40-12-401-23012-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2340124012-30-1340-1-230134013-40-1-3401-3-40-1-3-401-2-40-12-3012-40-12-402340-1-240-1-2-40-12300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2-40-123023-401230-12-401-2-40-12-301-3-40-1-34012-301-240-2340-23-402-340-2-3401-2301-2-3012-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-240-13402-3-4023-401-2-40-12-301-2302340-1-3402-340-1-2-30-1230-2-3-40-1-2-40-1-230-13-40-2-34012300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-4012-30-2-3-401-240-1-34013-40-1-2-401-2-30-1340-1240-1-3-402-34012401230-12-40-1-2-301-23023-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1340-12-402-340-12-30-1-2401-3-40-134012-30-13-40-1-2-302340-123013-401-2302-3-40-2-340-2-3-4023-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-401-23013-4013401-3-40-2-3-401-340-2-3401-2-30-1240-1-3401230-123023-4012-30-1-2402-3-40-12-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-30-1-3-40134012-3012401-240-1340-23-401-3-4012-40-1-34013-40-1230-1-230-1-2-4023-401-2-30-12-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2401-2301-2-40123012-30-1-3-40-1340-2-340-1-2-401-3-401-2-30-2340-2-3-401240-1240-1-2402-3-4013400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1230-1-240-1-230-124012-30-12-40-12-3012-40-13401240-1-2-401-3-401-2401-2-30-2-3401340-1-3-40-23-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-3-401-3-40-2340-2-3-4012-301-230-1-2-3012-401-2-402340123023-40-1-340-1-240-13-40-2-340-1-2-401-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12-30123023-40-23-40-12-40-1-34013402-340-2-340-12-30-1-2401-2-301-23012-401-2-40-13-40-1-2-30-12400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-23013-402-34012-40-1240-1340-12-30-1-3-401-3-40-1230-1-2401340-1-3401240-2-34012-3023-40-13-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-3-40-1-230-2340-1-3402-340-12-401-2301-2402-3-40-1-2-40-1240-1-2-301-3401340-2-3401-2-40124023400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2-40-23-40-1-3-40-134013-4012-30-12-401-230-13-401230-1-2-4012-40-1-240124023-401-3-40-1-340-23400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-3402340-1-230-1-240-2-3401-2-30-12-3012-30-1-3-401230-2340-1340-1-2-40-124023-401-340-2-3-402-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1240-1-2-3013-401240-2-34012-40-1-2-401-3-402-340-12301-24023402-3-40-12-301230-12-40-1-3401-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,23-40-1-240-1-2-401230-13401-2-30124023401-3-40-12-40-1-230-1-3-40-2-340-12-30-23-40-12401-24012-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-401240-2-340-2-3-401-3-40-1230-12-301-2401-2-301-2301-340-1-3-40-1-24023-40-234012-30-1-2-4012-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12-40-2-3401-24012-301-2-30-1240-1-230-1-3-40-23402-3-40-1230-1-240-1-3401-3-4012402-340-134023-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,2-3401-2-40-13-40-1240-1-3-40-1-240-23-4012-301-2-30-2-34012-401-3-40-1-3401-340-1-2301340-1340-23400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2340-1-24013-4023-401-230-12-401-2-30-1-2-30-12401-24012-30-23-40-2-340-1-2301-2-401-3-40-12-30-1-2-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1240-23-40234013-40-12-301-2-301-340123012-4013401-230-1340-13-401-3-4023-40-1-240-1-230-12-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-34012-301-2-401-34023-40-1-2-40-1-2-30-2-3-40-2-340-23401230-13401240-1230-12-402-340-1-23012-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-230-1230-23401240-2-3401-2-402-3402-3-4013401-340123013-4012-30-13-40-1-3-40-1-2-30-23-40-1-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3401-23012-401240-1-2-401-2-30-23-4013-40-1-3-401-2-40-12-301340-1-2-301-340-2-340-1230-1340-12400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1240-1-2401-2301-3-402-3-40-2-340-12-30-1-2-30-2-3-401340-13-401-240-1-23012-301-2-30-1230-12-40-12400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-23-402-3-40-12-30-1-3-401-230-12-40-2-3-4013-401-2-40-1-2-302340-1-3401-340-1-230-1-2-40-2340124012-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2302-3-4012-40-12401230-1-3401-240-1-2-402340-13-4013-4013401-230-23402-3401-2-401-3-40-23-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,13-401-2401-3-40-1340-13-40-1240-2-34012301-2-3023402-3402-3-4012-30-2-3-40-1-2-30-1-3-40-12-30-1-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-13401-2-301-2-40-1-2-3012-40-1-2301230124023-4012-30-1-340-23-401-340-1-3-401-2402-340-1230-12400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-3-4013-40-23-40-1-230-1-2-301-2-4023-40-12-40-12301-2-301-3-4013402-3-401230-124012-302-340-23400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-40-2-340-13401240-2-3-4012-401-240-1-2-30-12-301-3402-3-40-1-2-4013401-2-30-1-230-23401-2-401-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-34013-401-2-40-134012-30-1-3-40-1-230-1-2-30-1-340-12-402-3-401-3-401340-2-340-1-240-23-4012-401-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2402340-2-340-23-401230-1-230124013-40-12-40-1-2-40-13-401-2-40-1-3401-23023-40-2-3-401-2-30-1-2400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2-301-240-13-401340-12-40123013-401-230-1-230-12-30-23-401-340-1-2402-34012-3023-40-2-340-1-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2-3012302-3-401-2-401340-2-3-401240-124013-40-1-230-1-2-30-1-240-1-3-40-1-34023-40-2-340-12-30-13-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-34012302-3-401-230-1-340-1-3-40-1-2-301-2-30-2340-13-40-1-2-4023-40-124012401-240-2-3-40-1-240-1-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-3-40-1-2-40-134013-40-1-3401-240-1-2-3023-40-2-340234012-30-2340-13-40-1-240-1-23013401-2-4012400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2401230-1240-12-4013401-2-40-1-340-234013-4012-301-2-301-340-1340-123012401-240-1-2-30-1-2-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-3-401-230-2-3401230-1-2401-340-1-2-402-340-12-40-1340-23401-2-4012-4023-40-1-340-2-3-40-23-401-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-3401-23012-30134012-401-2-30-1-23013-40-1-2-40-12402-340-1-340-1-240-12-401-340-12-30-2-3-401-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3-401-3-402-3-401240-1340-1-2-40-12-30-1240-2340-12-401-2-40-1-3401-2401-340-23-4013401-2302-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
